zip,city,state,county,lat,lng,type
68325,Byron,NE,Thayer County,40.0269,-97.7612,STANDARD
68326,Carleton,NE,Thayer County,40.3005,-97.6719,STANDARD
68327,Chester,NE,Thayer County,40.029,-97.6197,STANDARD
68328,Clatonia,NE,Gage County,40.4724,-96.8555,STANDARD
68329,Cook,NE,Johnson County,40.4986,-96.1526,STANDARD
68331,Cortland,NE,Gage County,40.4976,-96.7166,STANDARD
68332,Crab Orchard,NE,Johnson County,40.3166,-96.4116,STANDARD
68333,Crete,NE,Saline County,40.6193,-96.9567,STANDARD
68335,Davenport,NE,Thayer County,40.3108,-97.805,STANDARD
68336,Davey,NE,Lancaster County,40.9639,-96.688,STANDARD
68337,Dawson,NE,Richardson County,40.1377,-95.8341,STANDARD
68338,Daykin,NE,Jefferson County,40.3192,-97.3043,STANDARD
68339,Denton,NE,Lancaster County,40.7378,-96.8445,STANDARD
68340,Deshler,NE,Thayer County,40.1387,-97.73,STANDARD
68341,De Witt,NE,Saline County,40.3944,-96.9338,STANDARD
68342,Diller,NE,Jefferson County,40.1192,-96.9495,STANDARD
68343,Dorchester,NE,Saline County,40.6499,-97.1056,STANDARD
68344,Douglas,NE,Otoe County,40.5838,-96.397,STANDARD
68345,Du Bois,NE,Pawnee County,40.0375,-96.0575,STANDARD
68346,Dunbar,NE,Otoe County,40.6592,-96.0136,STANDARD
68347,Eagle,NE,Cass County,40.8169,-96.429,STANDARD
68348,Elk Creek,NE,Johnson County,40.2977,-96.1421,STANDARD
68349,Elmwood,NE,Cass County,40.8378,-96.2944,STANDARD
68350,Endicott,NE,Jefferson County,40.0496,-97.0813,STANDARD
68351,Exeter,NE,Fillmore County,40.6341,-97.4424,STANDARD
68352,Fairbury,NE,Jefferson County,40.1488,-97.1839,STANDARD
68354,Fairmont,NE,Fillmore County,40.6404,-97.5873,STANDARD
68355,Falls City,NE,Richardson County,40.0742,-95.5931,STANDARD
68357,Filley,NE,Gage County,40.2946,-96.5301,STANDARD
68358,Firth,NE,Lancaster County,40.5586,-96.614,STANDARD
68359,Friend,NE,Saline County,40.6368,-97.2739,STANDARD
68360,Garland,NE,Seward County,40.9412,-96.9702,STANDARD
68361,Geneva,NE,Fillmore County,40.5277,-97.6096,STANDARD
68365,Grafton,NE,Fillmore County,40.6402,-97.7403,STANDARD
68366,Greenwood,NE,Cass County,40.9706,-96.4258,STANDARD
68367,Gresham,NE,York County,41.021,-97.4079,STANDARD
68368,Hallam,NE,Lancaster County,40.5739,-96.7998,STANDARD
68370,Hebron,NE,Thayer County,40.1728,-97.6052,STANDARD
68371,Henderson,NE,York County,40.7814,-97.7979,STANDARD
68372,Hickman,NE,Lancaster County,40.6119,-96.6247,STANDARD
68375,Hubbell,NE,Thayer County,40.0456,-97.4735,STANDARD
68376,Humboldt,NE,Richardson County,40.1566,-95.9311,STANDARD
68377,Jansen,NE,Jefferson County,40.2074,-97.0244,STANDARD
68378,Johnson,NE,Nemaha County,40.4016,-95.9883,STANDARD
68379,Julian,NE,Nemaha County,40.5199,-95.8674,STANDARD
68380,Lewiston,NE,Pawnee County,40.2309,-96.4049,STANDARD
68381,Liberty,NE,Gage County,40.0801,-96.4804,STANDARD
68382,Lorton,NE,Otoe County,40.5973,-96.0241,STANDARD
68401,Mc Cool Junction,NE,York County,40.7420,-97.5972,STANDARD
68402,Malcolm,NE,Lancaster County,40.9091,-96.86,STANDARD
68404,Martell,NE,Lancaster County,40.6514,-96.7442,STANDARD
68405,Milford,NE,Seward County,40.7632,-97.0576,STANDARD
68406,Milligan,NE,Fillmore County,40.4952,-97.3997,STANDARD
68407,Murdock,NE,Cass County,40.919,-96.2848,STANDARD
68409,Murray,NE,Cass County,40.92,-95.9227,STANDARD
68410,Nebraska City,NE,Otoe County,40.6747,-95.8619,STANDARD
68413,Nehawka,NE,Cass County,40.833,-95.993,STANDARD
68414,Nemaha,NE,Nemaha County,40.3198,-95.6913,STANDARD
68415,Odell,NE,Gage County,40.0451,-96.8019,STANDARD
68416,Ohiowa,NE,Fillmore County,40.4065,-97.4427,STANDARD
68417,Otoe,NE,Otoe County,40.7355,-96.1329,STANDARD
68418,Palmyra,NE,Otoe County,40.705,-96.3999,STANDARD
68420,Pawnee City,NE,Pawnee County,40.1093,-96.1509,STANDARD
68421,Peru,NE,Nemaha County,40.4766,-95.7312,STANDARD
68422,Pickrell,NE,Gage County,40.3821,-96.7344,STANDARD
68423,Pleasant Dale,NE,Seward County,40.8133,-96.9513,STANDARD
68424,Plymouth,NE,Jefferson County,40.3039,-97.0012,STANDARD
68428,Raymond,NE,Lancaster County,40.9342,-96.7866,STANDARD
68429,Reynolds,NE,Jefferson County,40.0598,-97.3806,STANDARD
68430,Roca,NE,Lancaster County,40.6702,-96.6391,STANDARD
68431,Rulo,NE,Richardson County,40.0536,-95.4292,STANDARD
68433,Salem,NE,Richardson County,40.062,-95.7273,STANDARD
68434,Seward,NE,Seward County,40.9066,-97.0966,STANDARD
68436,Shickley,NE,Fillmore County,40.4077,-97.7143,STANDARD
68437,Shubert,NE,Richardson County,40.2325,-95.6895,STANDARD
68439,Staplehurst,NE,Seward County,40.9845,-97.1859,STANDARD
68440,Steele City,NE,Jefferson County,40.0378,-97.0248,STANDARD
68441,Steinauer,NE,Pawnee County,40.2169,-96.2302,STANDARD
68442,Stella,NE,Richardson County,40.2303,-95.768,STANDARD
68443,Sterling,NE,Johnson County,40.4637,-96.3867,STANDARD
68444,Strang,NE,Fillmore County,40.4156,-97.587,STANDARD
68445,Swanton,NE,Saline County,40.3844,-97.0806,STANDARD
68446,Syracuse,NE,Otoe County,40.6614,-96.1824,STANDARD
68447,Table Rock,NE,Pawnee County,40.1874,-96.0818,STANDARD
68448,Talmage,NE,Otoe County,40.5586,-96.0138,STANDARD
68450,Tecumseh,NE,Johnson County,40.3697,-96.205,STANDARD
68452,Ong,NE,Clay County,40.3968,-97.861,STANDARD
68453,Tobias,NE,Saline County,40.4262,-97.3184,STANDARD
68454,Unadilla,NE,Otoe County,40.6917,-96.2825,STANDARD
68455,Union,NE,Cass County,40.8245,-95.9037,STANDARD
68456,Utica,NE,Seward County,40.9168,-97.3344,STANDARD
68457,Verdon,NE,Richardson County,40.1425,-95.7162,STANDARD
68458,Virginia,NE,Gage County,40.2309,-96.5121,STANDARD
68460,Waco,NE,York County,40.9198,-97.4534,STANDARD
68461,Walton,NE,Lancaster County,40.7975,-96.5359,STANDARD
68462,Waverly,NE,Lancaster County,40.9222,-96.526,STANDARD
68463,Weeping Water,NE,Cass County,40.8731,-96.1528,STANDARD
68464,Western,NE,Saline County,40.4152,-97.1976,STANDARD
68465,Wilber,NE,Saline County,40.4821,-96.9757,STANDARD
68466,Wymore,NE,Gage County,40.113,-96.6613,STANDARD
68467,York,NE,York County,40.8667,-97.5825,STANDARD
68502,Lincoln,NE,Lancaster County,40.7893,-96.6938,STANDARD
68503,Lincoln,NE,Lancaster County,40.8233,-96.6766,STANDARD
68504,Lincoln,NE,Lancaster County,40.8392,-96.6532,STANDARD
68505,Lincoln,NE,Lancaster County,40.8247,-96.6252,STANDARD
68506,Lincoln,NE,Lancaster County,40.7848,-96.6431,STANDARD
68507,Lincoln,NE,Lancaster County,40.8473,-96.6289,STANDARD
68508,Lincoln,NE,Lancaster County,40.8145,-96.7009,STANDARD
68510,Lincoln,NE,Lancaster County,40.8063,-96.6545,STANDARD
68512,Lincoln,NE,Lancaster County,40.7565,-96.6946,STANDARD
68514,Lincoln,NE,Lancaster County,40.9401,-96.6621,STANDARD
68516,Lincoln,NE,Lancaster County,40.7568,-96.6523,STANDARD
68517,Lincoln,NE,Lancaster County,40.9317,-96.6045,STANDARD
68520,Lincoln,NE,Lancaster County,40.7744,-96.5693,STANDARD
68521,Lincoln,NE,Lancaster County,40.851,-96.711,STANDARD
68522,Lincoln,NE,Lancaster County,40.7934,-96.7479,STANDARD
68523,Lincoln,NE,Lancaster County,40.7408,-96.7583,STANDARD
68524,Lincoln,NE,Lancaster County,40.8529,-96.7943,STANDARD
68526,Lincoln,NE,Lancaster County,40.7314,-96.5878,STANDARD
68527,Lincoln,NE,Lancaster County,40.8347,-96.5401,STANDARD
68528,Lincoln,NE,Lancaster County,40.8195,-96.7545,STANDARD
68531,Lincoln,NE,Lancaster County,40.9008,-96.7201,STANDARD
68532,Lincoln,NE,Lancaster County,40.7922,-96.8551,STANDARD
68588,Lincoln,NE,Lancaster County,40.8206,-96.6928,STANDARD
68601,Columbus,NE,Platte County,41.4297,-97.3684,STANDARD
68620,Albion,NE,Boone County,41.7049,-97.9991,STANDARD
68621,Ames,NE,Dodge County,41.4613,-96.6463,STANDARD
68622,Bartlett,NE,Wheeler County,41.8697,-98.5567,STANDARD
68623,Belgrade,NE,Nance County,41.4611,-98.0866,STANDARD
68624,Bellwood,NE,Butler County,41.3474,-97.2747,STANDARD
68626,Brainard,NE,Butler County,41.1832,-96.9882,STANDARD
68627,Cedar Rapids,NE,Boone County,41.5564,-98.1554,STANDARD
68628,Clarks,NE,Merrick County,41.2328,-97.8461,STANDARD
68629,Clarkson,NE,Colfax County,41.6961,-97.1051,STANDARD
68631,Creston,NE,Platte County,41.7067,-97.3625,STANDARD
68632,David City,NE,Butler County,41.2528,-97.13,STANDARD
68633,Dodge,NE,Dodge County,41.7052,-96.8969,STANDARD
68635,Dwight,NE,Butler County,41.0894,-96.9931,STANDARD
68636,Elgin,NE,Antelope County,41.9732,-98.0751,STANDARD
68637,Ericson,NE,Wheeler County,41.7828,-98.6453,STANDARD
68638,Fullerton,NE,Nance County,41.3633,-97.9692,STANDARD
68640,Genoa,NE,Nance County,41.4468,-97.764,STANDARD
68641,Howells,NE,Colfax County,41.725,-97.0028,STANDARD
68642,Humphrey,NE,Platte County,41.6702,-97.4986,STANDARD
68643,Leigh,NE,Colfax County,41.7053,-97.2381,STANDARD
68644,Lindsay,NE,Platte County,41.6926,-97.6711,STANDARD
68647,Monroe,NE,Platte County,41.4783,-97.6061,STANDARD
68648,Morse Bluff,NE,Saunders County,41.4178,-96.7862,STANDARD
68649,North Bend,NE,Dodge County,41.4689,-96.7813,STANDARD
68651,Osceola,NE,Polk County,41.1966,-97.5571,STANDARD
68652,Petersburg,NE,Boone County,41.859,-98.0848,STANDARD
68653,Platte Center,NE,Platte County,41.5375,-97.4884,STANDARD
68654,Polk,NE,Polk County,41.0767,-97.7839,STANDARD
68655,Primrose,NE,Boone County,41.6405,-98.2355,STANDARD
68658,Rising City,NE,Butler County,41.2082,-97.3032,STANDARD
68659,Rogers,NE,Colfax County,41.4653,-96.915,STANDARD
68660,Saint Edward,NE,Boone County,41.5708,-97.8801,STANDARD
68661,Schuyler,NE,Colfax County,41.4591,-97.0628,STANDARD
68662,Shelby,NE,Polk County,41.1922,-97.4253,STANDARD
68663,Silver Creek,NE,Merrick County,41.319,-97.6671,STANDARD
68665,Spalding,NE,Greeley County,41.6874,-98.3715,STANDARD
68666,Stromsburg,NE,Polk County,41.1118,-97.5742,STANDARD
68667,Surprise,NE,Butler County,41.1086,-97.3112,STANDARD
68669,Ulysses,NE,Butler County,41.0791,-97.1984,STANDARD
68701,Norfolk,NE,Madison County,42.0329,-97.4229,STANDARD
68710,Allen,NE,Dixon County,42.4437,-96.8574,STANDARD
68711,Amelia,NE,Holt County,42.1809,-99.008,STANDARD
68713,Atkinson,NE,Holt County,42.5483,-98.9761,STANDARD
68714,Bassett,NE,Rock County,42.5763,-99.5387,STANDARD
68715,Battle Creek,NE,Madison County,41.9943,-97.5982,STANDARD
68716,Beemer,NE,Cuming County,41.9374,-96.815,STANDARD
68717,Belden,NE,Cedar County,42.4022,-97.1956,STANDARD
68718,Bloomfield,NE,Knox County,42.5978,-97.6545,STANDARD
68719,Bristow,NE,Boyd County,42.9484,-98.5721,STANDARD
68720,Brunswick,NE,Antelope County,42.3459,-98.0123,STANDARD
68722,Butte,NE,Boyd County,42.9124,-98.8459,STANDARD
68723,Carroll,NE,Wayne County,42.277,-97.1926,STANDARD
68724,Center,NE,Knox County,42.5973,-97.867,STANDARD
68725,Chambers,NE,Holt County,42.1916,-98.7378,STANDARD
68726,Clearwater,NE,Antelope County,42.1266,-98.1868,STANDARD
68727,Coleridge,NE,Cedar County,42.5061,-97.2037,STANDARD
68728,Concord,NE,Dixon County,42.382,-96.981,STANDARD
68729,Creighton,NE,Knox County,42.4681,-97.8932,STANDARD
68730,Crofton,NE,Knox County,42.737,-97.5406,STANDARD
68731,Dakota City,NE,Dakota County,42.3807,-96.4536,STANDARD
68732,Dixon,NE,Dixon County,42.4185,-96.9774,STANDARD
68733,Emerson,NE,Dixon County,42.2852,-96.7159,STANDARD
68734,Emmet,NE,Holt County,42.4747,-98.8238,STANDARD
68735,Ewing,NE,Holt County,42.1851,-98.3981,STANDARD
68736,Fordyce,NE,Cedar County,42.7309,-97.3567,STANDARD
68739,Hartington,NE,Cedar County,42.6235,-97.2837,STANDARD
68740,Hoskins,NE,Wayne County,42.1408,-97.3084,STANDARD
68741,Hubbard,NE,Dakota County,42.3576,-96.6031,STANDARD
68742,Inman,NE,Holt County,42.3761,-98.5384,STANDARD
68743,Jackson,NE,Dakota County,42.4529,-96.5743,STANDARD
68745,Laurel,NE,Cedar County,42.427,-97.0874,STANDARD
68746,Lynch,NE,Boyd County,42.8373,-98.4504,STANDARD
68747,Mclean,NE,Pierce County,42.3921,-97.4751,STANDARD
68748,Madison,NE,Madison County,41.8308,-97.472,STANDARD
68751,Maskell,NE,Dixon County,42.6905,-96.9809,STANDARD
68752,Meadow Grove,NE,Madison County,42.0102,-97.7334,STANDARD
68753,Mills,NE,Keya Paha County,42.9225,-99.4466,STANDARD
68755,Naper,NE,Boyd County,42.9521,-99.071,STANDARD
68756,Neligh,NE,Antelope County,42.1389,-98.0151,STANDARD
68757,Newcastle,NE,Dixon County,42.6207,-96.8709,STANDARD
68758,Newman Grove,NE,Madison County,41.7498,-97.774,STANDARD
68759,Newport,NE,Rock County,42.6001,-99.3359,STANDARD
68760,Niobrara,NE,Knox County,42.7391,-97.9248,STANDARD
68761,Oakdale,NE,Antelope County,42.0697,-97.9692,STANDARD
68763,Oneill,NE,Holt County,42.4857,-98.6456,STANDARD
68764,Orchard,NE,Antelope County,42.3399,-98.2409,STANDARD
68765,Osmond,NE,Pierce County,42.3539,-97.582,STANDARD
68766,Page,NE,Holt County,42.4119,-98.3964,STANDARD
68767,Pierce,NE,Pierce County,42.1943,-97.5256,STANDARD
68768,Pilger,NE,Stanton County,41.9761,-97.0779,STANDARD
68769,Plainview,NE,Pierce County,42.3467,-97.7786,STANDARD
68770,Ponca,NE,Dixon County,42.5693,-96.7128,STANDARD
68771,Randolph,NE,Cedar County,42.3798,-97.3464,STANDARD
68773,Royal,NE,Antelope County,42.3648,-98.1235,STANDARD
68774,Saint Helena,NE,Cedar County,42.8046,-97.3047,STANDARD
68776,South Sioux City,NE,Dakota County,42.4656,-96.4182,STANDARD
68777,Spencer,NE,Boyd County,42.8849,-98.7059,STANDARD
68778,Springview,NE,Keya Paha County,42.8488,-99.8061,STANDARD
68779,Stanton,NE,Stanton County,41.9076,-97.214,STANDARD
68780,Stuart,NE,Holt County,42.5713,-99.1396,STANDARD
68781,Tilden,NE,Madison County,42.0496,-97.8223,STANDARD
68783,Verdigre,NE,Knox County,42.6101,-98.0793,STANDARD
68784,Wakefield,NE,Dixon County,42.2733,-96.8776,STANDARD
68785,Waterbury,NE,Dixon County,42.4604,-96.7448,STANDARD
68786,Wausa,NE,Knox County,42.4973,-97.5576,STANDARD
68787,Wayne,NE,Wayne County,42.2304,-97.0186,STANDARD
68788,West Point,NE,Cuming County,41.845,-96.7318,STANDARD
68789,Winnetoon,NE,Knox County,42.5334,-98.005,STANDARD
68790,Winside,NE,Wayne County,42.1678,-97.1825,STANDARD
68791,Wisner,NE,Cuming County,41.998,-96.917,STANDARD
68792,Wynot,NE,Cedar County,42.7393,-97.1678,STANDARD
68801,Grand Island,NE,Hall County,40.9219,-98.3411,STANDARD
68803,Grand Island,NE,Hall County,40.9286,-98.3873,STANDARD
68810,Alda,NE,Hall County,40.8711,-98.4681,STANDARD
68812,Amherst,NE,Buffalo County,40.8495,-99.2609,STANDARD
68813,Anselmo,NE,Custer County,41.6208,-99.8644,STANDARD
68814,Ansley,NE,Custer County,41.3019,-99.3645,STANDARD
68815,Arcadia,NE,Valley County,41.4293,-99.1205,STANDARD
68816,Archer,NE,Merrick County,41.1782,-98.1182,STANDARD
68817,Ashton,NE,Sherman County,41.2672,-98.8034,STANDARD
68818,Aurora,NE,Hamilton County,40.8528,-98.0201,STANDARD
68820,Boelus,NE,Howard County,41.1003,-98.6976,STANDARD
68821,Brewster,NE,Blaine County,41.9467,-99.8292,STANDARD
68822,Broken Bow,NE,Custer County,41.4126,-99.6355,STANDARD
68823,Burwell,NE,Garfield County,41.808,-99.0995,STANDARD
68824,Cairo,NE,Hall County,41.0002,-98.6165,STANDARD
68825,Callaway,NE,Custer County,41.2485,-99.9932,STANDARD
68826,Central City,NE,Merrick County,41.1213,-98.0017,STANDARD
68827,Chapman,NE,Merrick County,40.9856,-98.2217,STANDARD
68828,Comstock,NE,Custer County,41.5606,-99.2504,STANDARD
68831,Dannebrog,NE,Howard County,41.1192,-98.5546,STANDARD
68832,Doniphan,NE,Hall County,40.77,-98.379,STANDARD
68833,Dunning,NE,Blaine County,41.8131,-100.0873,STANDARD
68834,Eddyville,NE,Dawson County,41.0079,-99.681,STANDARD
68835,Elba,NE,Howard County,41.2864,-98.5756,STANDARD
68836,Elm Creek,NE,Buffalo County,40.7301,-99.3728,STANDARD
68837,Elyria,NE,Valley County,41.6808,-99.0062,STANDARD
68838,Farwell,NE,Howard County,41.2204,-98.6481,STANDARD
68840,Gibbon,NE,Buffalo County,40.7444,-98.8543,STANDARD
68841,Giltner,NE,Hamilton County,40.7654,-98.1434,STANDARD
68842,Greeley,NE,Greeley County,41.5526,-98.53,STANDARD
68843,Hampton,NE,Hamilton County,40.9236,-97.8841,STANDARD
68844,Hazard,NE,Sherman County,41.0934,-99.0719,STANDARD
68845,Kearney,NE,Buffalo County,40.7514,-99.1291,STANDARD
68846,Hordville,NE,Hamilton County,41.0813,-97.8881,STANDARD
68847,Kearney,NE,Buffalo County,40.7136,-99.0779,STANDARD
68850,Lexington,NE,Dawson County,40.785,-99.7515,STANDARD
68852,Litchfield,NE,Sherman County,41.1686,-99.1415,STANDARD
68853,Loup City,NE,Sherman County,41.2845,-98.9751,STANDARD
68854,Marquette,NE,Hamilton County,41.01,-98,STANDARD
68855,Mason City,NE,Custer County,41.1853,-99.3049,STANDARD
68856,Merna,NE,Custer County,41.4435,-99.8036,STANDARD
68858,Miller,NE,Buffalo County,40.9422,-99.374,STANDARD
68859,North Loup,NE,Valley County,41.4972,-98.7858,STANDARD
68860,Oconto,NE,Custer County,41.1411,-99.7632,STANDARD
68861,Odessa,NE,Buffalo County,40.7017,-99.2568,STANDARD
68862,Ord,NE,Valley County,41.5962,-98.9418,STANDARD
68863,Overton,NE,Dawson County,40.7519,-99.5278,STANDARD
68864,Palmer,NE,Merrick County,41.1788,-98.2411,STANDARD
68865,Phillips,NE,Hamilton County,40.8982,-98.2129,STANDARD
68866,Pleasanton,NE,Buffalo County,40.9818,-99.1283,STANDARD
68869,Ravenna,NE,Buffalo County,41.0233,-98.9041,STANDARD
68870,Riverdale,NE,Buffalo County,40.8524,-99.1611,STANDARD
68871,Rockville,NE,Sherman County,41.1108,-98.8578,STANDARD
68872,Saint Libory,NE,Howard County,41.0867,-98.3589,STANDARD
68873,Saint Paul,NE,Howard County,41.2242,-98.444,STANDARD
68874,Sargent,NE,Custer County,41.6508,-99.3816,STANDARD
68875,Scotia,NE,Greeley County,41.4837,-98.6893,STANDARD
68876,Shelton,NE,Buffalo County,40.7717,-98.7435,STANDARD
68878,Sumner,NE,Dawson County,40.9504,-99.52,STANDARD
68879,Taylor,NE,Loup County,41.9141,-99.4543,STANDARD
68881,Westerville,NE,Custer County,41.4193,-99.3844,STANDARD
68882,Wolbach,NE,Greeley County,41.4244,-98.3995,STANDARD
68883,Wood River,NE,Hall County,40.8106,-98.6065,STANDARD
68901,Hastings,NE,Adams County,40.5877,-98.3911,STANDARD
68920,Alma,NE,Harlan County,40.1189,-99.3601,STANDARD
68922,Arapahoe,NE,Furnas County,40.3027,-99.8997,STANDARD
68924,Axtell,NE,Kearney County,40.5269,-99.1169,STANDARD
68925,Ayr,NE,Adams County,40.4411,-98.439,STANDARD
68926,Beaver City,NE,Furnas County,40.129,-99.8065,STANDARD
68927,Bertrand,NE,Phelps County,40.5608,-99.5759,STANDARD
68928,Bladen,NE,Webster County,40.299,-98.6046,STANDARD
68929,Bloomington,NE,Franklin County,40.1383,-99.0094,STANDARD
68930,Blue Hill,NE,Webster County,40.311,-98.427,STANDARD
68932,Campbell,NE,Franklin County,40.2967,-98.737,STANDARD
68933,Clay Center,NE,Clay County,40.5113,-98.0386,STANDARD
68934,Deweese,NE,Clay County,40.354,-98.14,STANDARD
68935,Edgar,NE,Clay County,40.3652,-97.9727,STANDARD
68936,Edison,NE,Furnas County,40.2802,-99.786,STANDARD
68937,Elwood,NE,Gosper County,40.5747,-99.8258,STANDARD
68938,Fairfield,NE,Clay County,40.4285,-98.1063,STANDARD
68939,Franklin,NE,Franklin County,40.1052,-98.9469,STANDARD
68940,Funk,NE,Phelps County,40.502,-99.245,STANDARD
68941,Glenvil,NE,Clay County,40.4931,-98.2465,STANDARD
68942,Guide Rock,NE,Webster County,40.0812,-98.3391,STANDARD
68943,Hardy,NE,Nuckolls County,40.0285,-97.9271,STANDARD
68944,Harvard,NE,Clay County,40.6265,-98.0846,STANDARD
68945,Heartwell,NE,Kearney County,40.5716,-98.7851,STANDARD
68946,Hendley,NE,Furnas County,40.1063,-99.9715,STANDARD
68947,Hildreth,NE,Franklin County,40.3217,-99.0571,STANDARD
68948,Holbrook,NE,Furnas County,40.3019,-100.0136,STANDARD
68949,Holdrege,NE,Phelps County,40.4475,-99.3672,STANDARD
68950,Holstein,NE,Adams County,40.4542,-98.6538,STANDARD
68952,Inavale,NE,Webster County,40.0959,-98.6612,STANDARD
68954,Inland,NE,Clay County,40.5899,-98.2234,STANDARD
68955,Juniata,NE,Adams County,40.5867,-98.515,STANDARD
68956,Kenesaw,NE,Adams County,40.6165,-98.6572,STANDARD
68957,Lawrence,NE,Nuckolls County,40.2767,-98.2402,STANDARD
68958,Loomis,NE,Phelps County,40.4792,-99.4979,STANDARD
68959,Minden,NE,Kearney County,40.5091,-98.9383,STANDARD
68960,Naponee,NE,Franklin County,40.1258,-99.1277,STANDARD
68961,Nelson,NE,Nuckolls County,40.2011,-98.0684,STANDARD
68964,Oak,NE,Nuckolls County,40.2378,-97.903,STANDARD
68966,Orleans,NE,Harlan County,40.1484,-99.4572,STANDARD
68967,Oxford,NE,Furnas County,40.256,-99.6302,STANDARD
68970,Red Cloud,NE,Webster County,40.0952,-98.5187,STANDARD
68971,Republican City,NE,Harlan County,40.1034,-99.2322,STANDARD
68972,Riverton,NE,Franklin County,40.1016,-98.7858,STANDARD
68973,Roseland,NE,Adams County,40.4591,-98.5551,STANDARD
68974,Ruskin,NE,Nuckolls County,40.1383,-97.872,STANDARD
68975,Saronville,NE,Clay County,40.6021,-97.9388,STANDARD
68976,Smithfield,NE,Gosper County,40.5832,-99.7285,STANDARD
68977,Stamford,NE,Harlan County,40.1163,-99.5814,STANDARD
68978,Superior,NE,Nuckolls County,40.0315,-98.0779,STANDARD
68979,Sutton,NE,Clay County,40.6056,-97.8592,STANDARD
68980,Trumbull,NE,Clay County,40.6795,-98.2734,STANDARD
68981,Upland,NE,Franklin County,40.3171,-98.8966,STANDARD
68982,Wilcox,NE,Kearney County,40.3735,-99.1539,STANDARD
69001,Mc Cook,NE,Red Willow County,40.1760,-100.6469,STANDARD
69020,Bartley,NE,Red Willow County,40.2581,-100.2908,STANDARD
69021,Benkelman,NE,Dundy County,40.098,-101.5344,STANDARD
69022,Cambridge,NE,Furnas County,40.2808,-100.1676,STANDARD
69023,Champion,NE,Chase County,40.46,-101.7485,STANDARD
